,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,0
0,148,4,18,15,8.0,4.666666666666667,-1.5000000000000004,5.0,4.0,3.0,0.5951700641394972,3.60459276844412,2.346686708986789,-1.5,1.46582055028001,0.6952154857560263,0.09765339663988315,0.6272676387650216,28.7136089467821,184.47117450804475,-1.5000000000000002,9.512437577780908,0.3511983462690802,-0.5274945597084546,0.7048877381622303,2.6013513513513513,0.4871053485918351,-1.5,2.045045045045045,2.472972972972973,1.0608108108108107,-0.6892054981428755,2.0,0.2222222222222222,-1.4999999999999993,1.6666666666666667,2.0,1.0,-0.7071067811865479,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.3870465945962165,4.879615712981397,-1.5000000000000004,2.302843497950813,1.1910813661986486,0.3304025330575729,0.6274518846295886,0.0,8,0.0,2.4622222222222225,0.0,4.3645622906593315,0.0,2.933333333333333,0.0,2.0,0.0,2,0.0,2.1808932221971906,0.0,8,0.0,0.7974799123447772,0.0,-0.39153813477845434,0.0,5.581081081081081,0.0,5.0,0.0,4,0.0,0.35305285229039723,KNN
1,76,2,45,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923678922362286,76,0.10652739959991955,116.4572839506173,-1.5000000000000002,37.762602120087195,0.2307892974120762,5.377777777777778,0.0,4.0,0.0,2,0.7071067811865474,6.217348422977101,0.0,5,0.0,0.33431440443213295,0.0,15.505322545478258,0.0,4.855263157894737,0.0,5.0,0.0,2,0.0,-4.066291904085641,KNN
2,339,2,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.4844290657439447,0.0,-0.04306122448979677,0.0,2.4705882352941178,0.0,2.0,0.0,2,0.0,1.1518245128728637,0.0,14,0.0,5.458340947259422,0.0,0.284964994213611,0.0,7.28023598820059,0.0,7.0,0.0,4,0.0,1.0691312156710253,DT
3,214,2,9,0,75.41,500.36245885875553,3.250156623562699,14.263770000000001,4.49,0.51,2.183150891543368,2.0708182395842436,0.564022268618774,-0.5088513336365907,0.6971739598360867,0.42336656694907854,9.179445383876347e-06,1.053749993691174,53.39232655620464,250.53189177032175,3.5179452175954804,9.650638766927129,2.953476583500218,-0.4287015579881164,2.2730179445974708,72.65093457943925,489.75134187161103,3.6090281848121455,11.265851609553478,1.5183654205607477,0.05700934579439252,2.3043444941134106,72.79,490.97709524764457,3.6256654187488424,11.289186666666668,1.51768,0.0,2.30926360321558,69.81,462.7162888466667,3.777027914316754,9.75235,0.29,0.0,2.360176039087121,6.505635834012892,4.690960751596135,0.34928679426228415,1.6409881542827864,1.6140150456619853,-1.1444648495986682,0.9142917051664323,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,11,0.0,3.7263734824002097,0.0,-0.8409274164011049,0.0,7.668224299065421,0.0,8.0,0.0,4,0.0,-0.21532631295153046,KNN
4,148,2,18,15,8.0,4.666666666666667,-1.5000000000000004,5.0,4.0,3.0,0.5951700641394972,3.60459276844412,2.346686708986789,-1.5,1.46582055028001,0.6952154857560263,0.09765339663988315,0.6272676387650216,28.7136089467821,184.47117450804475,-1.5000000000000002,9.512437577780908,0.3511983462690802,-0.5274945597084546,0.7048877381622303,2.6013513513513513,0.4871053485918351,-1.5,2.045045045045045,2.472972972972973,1.0608108108108107,-0.6892054981428755,2.0,0.2222222222222222,-1.4999999999999993,1.6666666666666667,2.0,1.0,-0.7071067811865479,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.3870465945962165,4.879615712981397,-1.5000000000000004,2.302843497950813,1.1910813661986486,0.3304025330575729,0.6274518846295886,0.0,8,0.0,2.4622222222222225,0.0,4.3645622906593315,0.0,2.933333333333333,0.0,2.0,0.0,2,0.0,2.1808932221971906,0.0,8,0.0,0.6908327246165084,0.0,1.5441369975408579,0.0,5.256756756756757,0.0,5.0,0.0,4,0.0,1.397255462514751,KNN
5,107,2,12,9,4558.0,3472920.8888888895,-1.5000000000000007,2183.3333333333335,1986.0,6.0,0.15764699388228293,551845.5083066605,67504986247.79849,-1.4999999999999996,184409.3398994083,1381.1697091449034,1.3416824196597354,0.7070918236702141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1818.0,552721.5555555555,-1.5,874.3333333333334,804.0,1.0,0.14105882077944512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.0,1182.7654320987654,0.0,1.523249924913764,0.0,20.88888888888889,0.0,4.0,0.0,3,0.0,1.7555122874009317,0.0,7,0.0,0.48807756135907066,0.0,1.5046452696211192,0.0,5.429906542056075,0.0,5.0,0.0,3,0.0,-0.32496459448240816,DT
6,379,2,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379,0.0,15380.859375,0.0,3.1428571428571432,0.0,50.875,0.0,4.0,0.0,4,0.0,2.2677868380553634,0.0,29,0.0,34.68987266866702,0.0,1.1307922257299285,0.0,12.725593667546175,0.0,11.0,0.0,4,0.0,1.3051163306062414,SVM
7,63,2,31,4,100.0,640.894171467764,0.20478908803180795,44.46629629629629,41.58,7.69,0.8077766630647684,421.9335046611237,10815.55686357865,0.9722197085339648,117.00682718102331,87.01298886369364,1.1661001259763166,1.168657632093777,39.0367032325927,98.43786348331233,4.565792610783771,4.67324090605518,0.7891003929660108,-1.0530363900245046,2.3931783181158353,30.517460317460316,70.41480721192809,-0.9501555228155021,13.59196942974721,13.798095238095236,0.42603174603174604,-0.050457797668781855,28.75,73.60006776406037,-0.9366522411122618,12.823703703703703,14.29,0.0,-0.015753567203808612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.942596181939443,2.5175223981867987,1.8146351499310507,1.2522952623437513,0.6633315609359285,-0.425625253326588,1.5771390429967493,1.098240025788433,7,0.22614959142070837,3.0,-0.6666666666666665,-0.6666666666666665,0.27456000644710826,4.0,0.0,3.0,0.0,3,1.1547005383792517,1.1547005383792515,2.6973983046972182e-06,9,5.817030656429828e-13,5.1564625850340144,1.5443827984310525,-1.6994532665928723,3.7432355822242034e-07,5.380952380952381,0.0,4.0,0.0,3,1.7421345311069565,0.30535126454119543,KNN
8,366,2,34,33,75.0,0.0,0.0,75.0,75.0,75.0,0.0,234.18607409256887,0.0,0.0,234.18607409256887,234.18607409256887,234.18607409256887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.14325068870523416,0.0,17.627218934911244,0.0,3.909090909090909,0.0,4.0,0.0,2,0.0,-4.29574566457878,0.0,4,0.0,0.013474573740631254,0.0,68.21385041551241,0.0,3.0136612021857925,0.0,3.0,0.0,3,0.0,8.379370526209733,DT
